loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,emi,start_date,end_date,loan_status
LOAN006557,CUST000966,Personal Loan,3735804,11.07,24,174239.18,2018-01-19,2045-11-10,Defaulted
LOAN006558,CUST009451,Gold Loan,2909604,13.58,120,44444.53,2019-02-20,2045-09-22,Closed
LOAN006559,CUST001663,Education Loan,4583662,7.79,36,143191.67,2018-05-11,2044-10-17,Closed
LOAN006560,CUST000456,Car Loan,808182,8.57,12,70515.66,2025-06-30,2032-09-24,Closed
LOAN006561,CUST019131,Home Loan,1737109,12.72,12,154925.74,2023-09-01,2036-11-15,Closed
LOAN006562,CUST008483,Gold Loan,4596950,12.45,240,52065.87,2023-04-18,2033-01-04,Defaulted
LOAN006563,CUST015798,Car Loan,4826199,12.23,36,160829.56,2020-10-21,2030-01-13,Defaulted
LOAN006564,CUST010500,Gold Loan,2389620,12.54,180,29514.83,2019-11-21,2043-10-10,Defaulted
LOAN006565,CUST006816,Education Loan,511686,9.1,240,4636.73,2017-03-18,2039-07-01,Active
LOAN006566,CUST015051,Home Loan,3526343,10.13,24,162934.5,2018-10-26,2042-03-14,Defaulted
LOAN006567,CUST008886,Car Loan,4998483,8.14,36,156957.32,2017-08-03,2035-04-16,Defaulted
LOAN006568,CUST017414,Car Loan,986128,12.19,36,32843.12,2018-12-27,2032-01-07,Active
LOAN006569,CUST019843,Car Loan,3782231,8.46,84,59821.2,2023-02-02,2027-11-19,Closed
LOAN006570,CUST018217,Personal Loan,1634949,8.54,60,33575.01,2019-05-10,2035-11-22,Active
LOAN006571,CUST015273,Car Loan,1004993,8.57,84,15950.96,2025-01-30,2033-09-02,Closed
LOAN006572,CUST011889,Car Loan,610646,8.3,36,19220.05,2020-01-09,2025-03-09,Closed
LOAN006573,CUST011752,Home Loan,778959,7.85,180,7376.84,2021-06-01,2029-11-29,Active
LOAN006574,CUST017843,Home Loan,3035704,8.44,120,37541.04,2022-12-11,2035-06-05,Closed
LOAN006575,CUST009648,Personal Loan,4327989,13.22,60,98963.15,2019-11-09,2026-11-03,Closed
LOAN006576,CUST008843,Personal Loan,1325583,8.66,36,41943.74,2024-05-06,2042-01-29,Defaulted
LOAN006577,CUST017847,Personal Loan,1046808,10.32,120,14019.81,2025-02-19,2035-12-27,Defaulted
LOAN006578,CUST019951,Car Loan,458112,11.08,60,9978.75,2022-10-26,2022-11-24,Defaulted
LOAN006579,CUST006730,Personal Loan,2417853,8.91,60,50085.11,2025-05-27,2044-05-22,Closed
LOAN006580,CUST014951,Car Loan,4279410,11.65,36,141423.34,2021-02-24,2037-06-10,Defaulted
LOAN006581,CUST014236,Home Loan,3547571,12.07,36,117948.76,2023-07-31,2037-11-08,Defaulted
LOAN006582,CUST003647,Gold Loan,2781755,10.18,84,46439.56,2022-06-01,2040-10-16,Active
LOAN006583,CUST012107,Car Loan,3413180,12.85,120,50660.91,2022-01-23,2041-09-17,Closed
LOAN006584,CUST013271,Gold Loan,248858,12.84,240,2887.24,2016-12-28,2033-07-27,Active
LOAN006585,CUST009168,Home Loan,2348439,12.24,60,52524.99,2023-10-13,2032-03-27,Closed
LOAN006586,CUST000174,Education Loan,2262939,10.9,60,49089.0,2023-06-05,2038-06-21,Closed
LOAN006587,CUST010884,Gold Loan,4377959,14.36,24,210943.76,2017-04-30,2034-07-14,Defaulted
LOAN006588,CUST000336,Home Loan,3809956,8.29,60,77782.03,2020-05-22,2030-11-25,Defaulted
LOAN006589,CUST005152,Education Loan,1432284,11.81,240,15581.37,2022-11-06,2034-12-16,Closed
LOAN006590,CUST009296,Gold Loan,2215724,8.12,120,27023.55,2018-06-19,2036-10-07,Defaulted
LOAN006591,CUST011302,Personal Loan,638053,10.33,240,6297.5,2019-09-27,2029-11-17,Defaulted
LOAN006592,CUST016592,Home Loan,435164,10.79,36,14203.47,2018-09-15,2029-11-21,Defaulted
LOAN006593,CUST001527,Home Loan,2891971,12.62,36,96913.45,2016-12-21,2027-11-29,Closed
LOAN006594,CUST000400,Home Loan,1825656,12.26,12,162429.46,2018-01-18,2029-10-16,Defaulted
LOAN006595,CUST017001,Gold Loan,3128240,9.01,120,39644.15,2024-03-17,2035-11-03,Closed
LOAN006596,CUST005389,Car Loan,2293992,12.18,60,51237.49,2018-03-21,2036-08-16,Active
LOAN006597,CUST000750,Home Loan,3650237,14.41,180,49621.31,2025-04-21,2035-09-22,Defaulted
LOAN006598,CUST000612,Gold Loan,314827,10.32,120,4216.45,2021-07-31,2039-12-02,Defaulted
LOAN006599,CUST013638,Home Loan,2643365,13.55,12,236780.8,2025-05-26,2042-10-07,Closed
LOAN006600,CUST011618,Gold Loan,2244611,9.73,180,23751.3,2018-11-29,2024-03-25,Closed
LOAN006601,CUST007071,Personal Loan,2830018,11.18,84,48725.06,2023-02-02,2042-10-04,Active
LOAN006602,CUST013011,Gold Loan,1408004,11.02,240,14552.42,2017-11-09,2022-03-31,Defaulted
LOAN006603,CUST006689,Car Loan,4159540,7.65,240,33891.51,2024-08-18,2028-11-17,Defaulted
LOAN006604,CUST009977,Car Loan,1740385,10.97,84,29772.19,2017-02-02,2031-05-06,Defaulted
LOAN006605,CUST005176,Personal Loan,4664485,14.04,120,72536.02,2017-10-22,2034-03-30,Active
LOAN006606,CUST019354,Gold Loan,4054688,9.86,36,130567.03,2023-06-17,2038-01-10,Closed
LOAN006607,CUST013416,Personal Loan,4112059,7.97,240,34318.17,2017-08-16,2035-01-27,Defaulted
LOAN006608,CUST003088,Personal Loan,818835,8.98,24,37400.75,2022-04-13,2031-12-12,Defaulted
LOAN006609,CUST016579,Personal Loan,4488135,9.49,36,143747.22,2023-11-12,2027-07-31,Closed
LOAN006610,CUST017175,Home Loan,3761432,10.01,240,36323.56,2024-01-25,2045-12-15,Active
LOAN006611,CUST019608,Home Loan,2057198,10.69,36,67048.42,2018-03-27,2028-04-14,Active
LOAN006612,CUST003188,Gold Loan,374109,9.07,60,7778.6,2019-05-21,2022-11-29,Active
LOAN006613,CUST016882,Gold Loan,3700145,8.07,180,35510.2,2024-05-16,2028-01-06,Defaulted
LOAN006614,CUST002031,Personal Loan,1385753,8.81,60,28638.34,2024-08-13,2031-12-31,Defaulted
LOAN006615,CUST007487,Car Loan,3520965,8.26,36,110757.05,2018-10-29,2040-01-20,Defaulted
LOAN006616,CUST000246,Home Loan,2952063,7.87,12,256617.92,2017-04-16,2019-01-14,Defaulted
LOAN006617,CUST017091,Personal Loan,705358,9.68,24,32444.61,2023-09-04,2036-03-04,Closed
LOAN006618,CUST015106,Home Loan,3655713,12.28,12,325284.72,2018-11-15,2022-04-21,Active
LOAN006619,CUST019569,Gold Loan,3734272,14.49,84,70995.0,2021-12-10,2034-12-03,Closed
LOAN006620,CUST015765,Home Loan,327628,10.75,84,5566.82,2021-08-22,2033-06-17,Active
LOAN006621,CUST014874,Gold Loan,1281895,12.36,240,14437.81,2024-10-03,2036-12-29,Defaulted
LOAN006622,CUST010937,Education Loan,1814281,10.13,36,58652.54,2019-12-22,2029-09-20,Closed
LOAN006623,CUST015581,Gold Loan,2066404,9.78,12,181458.37,2019-09-28,2041-03-16,Closed
LOAN006624,CUST010353,Car Loan,2510222,12.56,60,56551.46,2016-10-07,2029-03-26,Active
LOAN006625,CUST018271,Gold Loan,289784,7.9,84,4502.21,2019-03-14,2035-10-16,Closed
LOAN006626,CUST015063,Personal Loan,4587802,13.48,84,84662.99,2018-05-25,2044-07-10,Active
LOAN006627,CUST003737,Home Loan,2470191,10.29,24,114317.7,2018-04-28,2036-09-18,Active
LOAN006628,CUST016445,Car Loan,720671,13.97,180,9582.95,2023-06-07,2024-10-13,Closed
LOAN006629,CUST008089,Car Loan,471832,12.13,36,15700.89,2017-06-10,2045-02-01,Active
LOAN006630,CUST017571,Gold Loan,879679,9.9,36,28343.48,2025-06-01,2044-12-31,Defaulted
LOAN006631,CUST015431,Education Loan,1938791,10.45,120,26106.83,2020-07-23,2041-05-20,Active
LOAN006632,CUST009854,Personal Loan,1405602,10.2,12,123705.53,2018-11-30,2032-06-09,Active
LOAN006633,CUST011210,Car Loan,4509676,8.34,12,392998.93,2021-07-20,2035-02-12,Closed
LOAN006634,CUST001563,Home Loan,3696784,14.06,24,177598.06,2024-12-09,2041-12-21,Active
LOAN006635,CUST016781,Home Loan,4471474,10.78,12,394737.58,2017-06-26,2020-04-14,Active
LOAN006636,CUST014162,Home Loan,1074289,14.02,120,16693.02,2017-12-10,2022-01-03,Defaulted
LOAN006637,CUST018963,Car Loan,269802,7.5,120,3202.6,2016-12-12,2020-05-21,Defaulted
LOAN006638,CUST005624,Home Loan,3727644,10.45,84,62753.48,2022-09-08,2045-04-14,Active
LOAN006639,CUST017824,Home Loan,846553,10.99,84,14490.6,2024-11-18,2043-09-11,Closed
LOAN006640,CUST008453,Home Loan,4194906,9.14,24,191912.77,2023-04-24,2030-08-24,Active
LOAN006641,CUST006700,Personal Loan,4586795,12.44,24,216860.05,2018-03-28,2040-08-31,Defaulted
LOAN006642,CUST002756,Personal Loan,219472,9.49,60,4608.25,2025-02-12,2036-11-16,Defaulted
LOAN006643,CUST003213,Gold Loan,2468445,13.0,120,36856.53,2024-05-17,2039-05-29,Active
LOAN006644,CUST002695,Gold Loan,2974383,14.47,12,267719.49,2024-06-16,2034-01-17,Closed
LOAN006645,CUST017842,Car Loan,1010302,10.91,84,17251.06,2021-01-14,2044-07-04,Active
LOAN006646,CUST010935,Personal Loan,4676135,10.7,60,100972.3,2017-05-24,2044-07-08,Active
LOAN006647,CUST017592,Gold Loan,4869727,13.06,120,72882.69,2017-09-11,2038-06-18,Defaulted
LOAN006648,CUST010775,Home Loan,4573349,13.99,60,106390.12,2017-06-14,2037-11-20,Defaulted
LOAN006649,CUST019940,Education Loan,1433774,10.63,12,126472.01,2019-03-14,2039-01-05,Closed
LOAN006650,CUST004722,Gold Loan,3350168,11.13,240,34876.93,2024-01-22,2027-02-07,Defaulted
LOAN006651,CUST014531,Car Loan,1980744,11.71,180,23403.96,2021-01-19,2024-09-15,Defaulted
LOAN006652,CUST015530,Personal Loan,2089236,13.93,84,39071.56,2017-11-03,2039-05-22,Closed
LOAN006653,CUST011507,Car Loan,4528131,13.63,240,55095.58,2021-02-10,2041-07-01,Closed
LOAN006654,CUST010604,Personal Loan,3613150,13.86,60,83809.66,2020-08-23,2034-12-10,Defaulted
LOAN006655,CUST005966,Personal Loan,3950005,10.38,180,43369.92,2018-07-27,2043-10-03,Closed
LOAN006656,CUST012697,Gold Loan,150143,14.0,84,2813.68,2018-04-10,2041-07-09,Closed
LOAN006657,CUST018058,Personal Loan,2253988,9.4,120,29042.79,2024-08-19,2041-07-15,Active
LOAN006658,CUST000063,Personal Loan,1922224,9.22,120,24579.38,2025-02-02,2028-03-06,Closed
LOAN006659,CUST015574,Car Loan,3171366,10.25,24,146708.66,2016-08-07,2045-09-11,Active
LOAN006660,CUST015937,Gold Loan,3500709,7.54,120,41627.16,2019-11-28,2022-10-15,Active
LOAN006661,CUST004097,Car Loan,3251641,9.34,240,29970.63,2021-12-08,2022-06-06,Defaulted
LOAN006662,CUST006460,Gold Loan,2477903,12.0,84,43741.76,2019-09-03,2023-09-09,Active
LOAN006663,CUST002214,Car Loan,3499469,13.12,24,166568.45,2018-01-12,2036-09-28,Closed
LOAN006664,CUST007164,Personal Loan,489012,9.06,180,4977.35,2021-02-17,2030-12-14,Defaulted
LOAN006665,CUST013131,Car Loan,1374209,8.32,12,119743.7,2022-01-15,2037-10-25,Defaulted
LOAN006666,CUST003337,Gold Loan,4562223,7.56,60,91547.72,2019-05-31,2045-09-23,Defaulted
LOAN006667,CUST006931,Car Loan,1032669,7.92,240,8586.31,2019-05-27,2030-12-29,Active
LOAN006668,CUST011365,Home Loan,4865088,9.33,84,79092.01,2022-11-11,2043-05-10,Closed
LOAN006669,CUST002349,Car Loan,4245778,11.58,36,140170.4,2022-02-20,2027-04-29,Active
LOAN006670,CUST010944,Personal Loan,4586055,13.55,12,410798.27,2025-01-20,2025-05-05,Active
LOAN006671,CUST010728,Gold Loan,1785504,8.1,36,56033.61,2017-07-03,2039-03-01,Defaulted
LOAN006672,CUST019038,Personal Loan,4420284,14.46,12,397841.91,2017-10-30,2029-12-12,Defaulted
LOAN006673,CUST015289,Education Loan,4631286,10.35,12,407917.89,2021-02-13,2022-05-09,Active
LOAN006674,CUST005147,Gold Loan,1885461,12.82,84,34116.0,2020-05-24,2034-03-17,Closed
LOAN006675,CUST008820,Personal Loan,4154714,9.81,240,39572.29,2025-04-30,2041-02-07,Active
LOAN006676,CUST015953,Education Loan,3820468,12.06,36,127003.72,2016-11-03,2025-07-20,Active
LOAN006677,CUST019740,Car Loan,2574760,9.9,180,27511.2,2025-05-03,2039-04-12,Defaulted
LOAN006678,CUST014051,Education Loan,1078297,10.91,36,35256.12,2023-08-31,2030-07-12,Active
LOAN006679,CUST013877,Car Loan,166839,8.89,84,2674.98,2023-08-28,2031-12-03,Defaulted
LOAN006680,CUST010905,Personal Loan,1326208,10.49,84,22353.85,2022-08-04,2025-03-06,Closed
LOAN006681,CUST015233,Education Loan,3900921,10.18,120,51940.57,2022-09-11,2033-05-03,Defaulted
LOAN006682,CUST011504,Home Loan,4580141,9.69,180,48353.46,2020-10-12,2037-05-01,Closed
LOAN006683,CUST015282,Personal Loan,4526697,8.83,240,40234.27,2020-11-01,2033-12-02,Closed
LOAN006684,CUST016026,Car Loan,1932690,7.77,12,167916.21,2023-03-29,2030-10-31,Active
LOAN006685,CUST008710,Personal Loan,3623139,13.62,240,44058.05,2019-11-23,2037-12-14,Defaulted
LOAN006686,CUST011199,Car Loan,4687664,8.38,12,408596.61,2017-10-01,2020-07-08,Closed
LOAN006687,CUST008695,Home Loan,2978447,8.05,12,259159.29,2021-08-16,2042-10-01,Active
LOAN006688,CUST002684,Home Loan,541004,8.77,24,24658.58,2024-05-12,2044-12-08,Defaulted
LOAN006689,CUST017428,Personal Loan,3180540,10.7,24,147795.49,2021-06-17,2036-12-21,Active
LOAN006690,CUST008797,Home Loan,2922212,9.75,120,38213.84,2017-06-30,2040-04-10,Defaulted
LOAN006691,CUST013116,Education Loan,2688675,10.82,36,87794.76,2020-03-10,2032-02-24,Active
LOAN006692,CUST014414,Education Loan,3816951,12.51,12,340042.8,2024-08-29,2030-06-08,Defaulted
LOAN006693,CUST004423,Home Loan,577530,10.7,240,5843.74,2023-06-14,2024-02-13,Defaulted
LOAN006694,CUST015092,Gold Loan,2580408,10.75,36,84174.08,2018-09-19,2025-05-21,Defaulted
LOAN006695,CUST002680,Gold Loan,571598,10.75,240,5803.03,2021-04-03,2029-01-04,Defaulted
LOAN006696,CUST016852,Education Loan,3681538,14.15,180,49400.14,2020-11-12,2040-09-25,Defaulted
LOAN006697,CUST013424,Personal Loan,1027702,9.85,84,16981.52,2021-03-08,2036-09-18,Closed
LOAN006698,CUST007772,Car Loan,1231180,13.08,12,110011.86,2021-01-02,2041-08-03,Defaulted
LOAN006699,CUST016803,Gold Loan,2317938,13.25,120,34951.94,2018-08-21,2044-02-15,Active
LOAN006700,CUST001522,Education Loan,1552085,8.7,36,49139.47,2019-12-21,2042-04-08,Defaulted
LOAN006701,CUST010099,Car Loan,1242582,11.83,84,21822.16,2020-12-05,2040-03-09,Active
LOAN006702,CUST007683,Gold Loan,1380771,12.8,36,46390.73,2017-01-27,2020-09-09,Closed
LOAN006703,CUST005031,Education Loan,4927987,8.35,180,48095.52,2016-08-12,2036-01-26,Defaulted
LOAN006704,CUST012797,Car Loan,4044510,9.77,180,42895.19,2024-12-11,2042-11-18,Active
LOAN006705,CUST018485,Education Loan,1828981,9.98,240,17625.83,2022-03-01,2028-05-20,Closed
LOAN006706,CUST018091,Home Loan,4888912,13.39,180,63116.42,2020-12-31,2038-01-22,Defaulted
LOAN006707,CUST002528,Personal Loan,1281979,8.2,120,15689.75,2017-06-18,2017-11-01,Defaulted
LOAN006708,CUST019849,Home Loan,4881132,8.19,24,221183.6,2024-11-12,2045-08-29,Defaulted
LOAN006709,CUST003592,Education Loan,3245690,9.43,24,148919.68,2025-03-09,2028-02-10,Closed
LOAN006710,CUST016437,Education Loan,4604271,13.86,84,85928.4,2022-06-06,2036-07-16,Active
LOAN006711,CUST015249,Personal Loan,3851447,11.73,180,45556.94,2018-10-01,2035-06-24,Defaulted
LOAN006712,CUST003906,Home Loan,2607156,9.39,24,119574.31,2024-06-23,2046-01-17,Closed
LOAN006713,CUST013452,Car Loan,4575329,14.35,36,157152.8,2021-01-29,2041-09-26,Defaulted
LOAN006714,CUST013089,Home Loan,709775,8.91,12,62041.25,2017-11-28,2025-08-05,Defaulted
LOAN006715,CUST001676,Education Loan,1442861,13.86,36,49215.52,2018-01-01,2019-08-27,Defaulted
LOAN006716,CUST011806,Education Loan,1827241,13.67,60,42204.74,2020-12-08,2027-01-17,Active
LOAN006717,CUST010138,Car Loan,2022813,9.34,120,25997.83,2021-01-06,2043-10-19,Defaulted
LOAN006718,CUST010731,Gold Loan,641498,12.44,240,7261.2,2022-08-30,2025-08-20,Closed
LOAN006719,CUST009227,Home Loan,491723,8.73,84,7844.16,2023-01-21,2024-07-27,Closed
LOAN006720,CUST002057,Home Loan,2425303,8.7,180,24168.1,2017-04-07,2033-03-26,Closed
LOAN006721,CUST015713,Car Loan,3996964,12.49,240,45382.96,2019-06-12,2020-05-02,Defaulted
LOAN006722,CUST019014,Car Loan,4847482,13.64,36,164829.13,2024-10-13,2037-12-09,Active
LOAN006723,CUST002305,Gold Loan,1900227,14.05,120,29561.3,2019-09-26,2043-12-19,Active
LOAN006724,CUST019153,Car Loan,3442436,8.94,180,34792.71,2021-04-25,2029-12-15,Closed
LOAN006725,CUST004554,Personal Loan,1683015,7.76,240,13827.07,2017-11-11,2019-04-26,Defaulted
LOAN006726,CUST015176,Home Loan,3621610,10.78,60,78345.81,2017-05-17,2030-08-06,Active
LOAN006727,CUST007121,Car Loan,1278541,12.84,24,60688.13,2022-01-02,2034-07-31,Active
LOAN006728,CUST012410,Personal Loan,503265,7.52,84,7724.19,2020-02-15,2020-03-04,Active
LOAN006729,CUST016519,Education Loan,1052101,8.21,12,91622.8,2024-08-17,2041-10-20,Closed
LOAN006730,CUST009845,Personal Loan,1403172,12.04,36,46632.2,2025-06-18,2031-07-20,Closed
LOAN006731,CUST019449,Personal Loan,1136464,9.69,120,14824.05,2020-01-11,2031-01-07,Closed
LOAN006732,CUST009786,Personal Loan,2477645,13.93,60,57560.59,2023-05-31,2031-09-21,Closed
LOAN006733,CUST005347,Education Loan,4439679,9.65,180,46762.91,2018-05-03,2042-04-19,Active
LOAN006734,CUST013237,Personal Loan,1984697,13.6,24,94916.42,2024-07-26,2040-09-11,Closed
LOAN006735,CUST018487,Education Loan,2558073,9.31,180,26419.53,2017-07-06,2038-11-21,Closed
LOAN006736,CUST005362,Car Loan,1377082,10.29,12,121253.2,2020-11-08,2035-12-05,Active
LOAN006737,CUST005285,Education Loan,2326662,7.53,12,201887.41,2024-07-30,2031-03-02,Closed
LOAN006738,CUST014827,Personal Loan,1304144,13.6,60,30075.38,2018-07-08,2034-08-29,Closed
LOAN006739,CUST001897,Car Loan,2983533,13.69,24,142811.48,2021-09-15,2033-09-15,Closed
LOAN006740,CUST015751,Gold Loan,1408665,8.84,240,12529.53,2020-05-05,2020-06-23,Closed
LOAN006741,CUST008811,Personal Loan,2412492,9.77,12,211838.39,2019-09-16,2024-05-13,Defaulted
LOAN006742,CUST004430,Home Loan,4097405,13.71,180,53770.84,2017-02-19,2042-07-06,Active
LOAN006743,CUST015237,Personal Loan,2158228,12.4,120,31465.4,2025-06-23,2027-02-26,Closed
LOAN006744,CUST018365,Home Loan,4709664,7.82,12,409294.41,2017-01-24,2046-03-13,Closed
LOAN006745,CUST015691,Home Loan,3447258,9.39,36,110248.67,2024-11-15,2035-10-16,Defaulted
LOAN006746,CUST003775,Car Loan,1616489,13.79,12,144980.21,2020-07-06,2035-01-17,Defaulted
LOAN006747,CUST010072,Gold Loan,4044384,11.55,180,47374.72,2018-02-22,2041-10-25,Defaulted
LOAN006748,CUST003317,Personal Loan,2594541,10.84,24,120733.31,2022-06-05,2042-03-10,Closed
LOAN006749,CUST008133,Personal Loan,4238000,11.77,84,74292.01,2019-10-21,2021-08-06,Defaulted
LOAN006750,CUST014620,Gold Loan,3401667,8.39,120,41975.94,2025-04-02,2045-05-24,Active
LOAN006751,CUST005292,Gold Loan,1430725,9.1,60,29768.98,2018-12-05,2025-12-02,Active
LOAN006752,CUST016989,Car Loan,1453461,9.96,24,67043.02,2019-08-18,2036-01-16,Closed
LOAN006753,CUST017370,Personal Loan,1950280,12.18,24,91970.48,2017-12-29,2040-05-05,Defaulted
LOAN006754,CUST016190,Education Loan,1966372,9.52,240,18354.86,2020-09-04,2031-02-16,Active
LOAN006755,CUST017501,Home Loan,1690150,8.37,12,147312.79,2024-06-18,2037-08-19,Active
LOAN006756,CUST011427,Education Loan,3486942,13.58,180,45457.28,2020-01-12,2021-03-08,Closed
LOAN006757,CUST004222,Car Loan,4953221,11.66,60,109332.53,2020-10-24,2022-06-15,Defaulted
LOAN006758,CUST017364,Education Loan,3339391,14.04,180,44561.83,2019-03-15,2020-02-09,Active
LOAN006759,CUST012360,Gold Loan,749046,11.95,24,35242.71,2025-07-06,2028-02-14,Defaulted
LOAN006760,CUST004425,Home Loan,2239405,13.5,120,34100.38,2021-11-24,2038-03-15,Defaulted
LOAN006761,CUST008456,Personal Loan,3099510,9.83,180,32985.88,2018-05-31,2026-08-26,Defaulted
LOAN006762,CUST019848,Car Loan,1249036,8.03,12,108669.01,2016-08-27,2022-09-07,Active
LOAN006763,CUST013933,Gold Loan,4125476,13.91,240,51031.71,2020-09-12,2029-02-02,Closed
LOAN006764,CUST001616,Gold Loan,977771,12.9,24,46439.1,2017-08-27,2045-06-14,Defaulted
LOAN006765,CUST018423,Home Loan,4210938,8.82,36,133554.21,2025-04-02,2039-01-26,Closed
LOAN006766,CUST008471,Home Loan,1518042,12.78,84,27434.92,2018-01-16,2032-12-29,Defaulted
LOAN006767,CUST003974,Car Loan,2877934,14.2,36,98640.75,2024-09-01,2039-06-20,Defaulted
LOAN006768,CUST017331,Personal Loan,3345550,10.9,24,155773.57,2024-03-20,2024-08-09,Closed
LOAN006769,CUST005568,Home Loan,990250,13.55,12,88702.16,2021-06-24,2022-09-25,Closed
LOAN006770,CUST018216,Education Loan,2419842,8.52,180,23857.52,2020-07-08,2039-05-22,Active
LOAN006771,CUST001599,Home Loan,2289763,10.62,240,23045.4,2020-11-01,2041-04-11,Active
LOAN006772,CUST018759,Education Loan,1176032,10.49,36,38218.37,2017-04-17,2031-02-16,Closed
LOAN006773,CUST010585,Car Loan,2834983,9.3,36,90548.05,2025-06-09,2034-02-24,Active
LOAN006774,CUST001804,Education Loan,2312332,14.44,180,31480.83,2024-02-21,2025-08-13,Defaulted
LOAN006775,CUST018038,Gold Loan,3753112,9.03,60,77963.09,2024-10-15,2033-03-08,Closed
LOAN006776,CUST010213,Personal Loan,1371802,12.02,240,15123.85,2018-07-23,2020-10-11,Closed
LOAN006777,CUST018044,Education Loan,4679962,8.71,60,96490.95,2020-10-05,2027-11-04,Active
LOAN006778,CUST009947,Personal Loan,4151636,8.79,180,41591.6,2017-07-18,2041-07-12,Closed
LOAN006779,CUST016701,Car Loan,1482359,10.38,12,130585.04,2022-04-15,2046-03-29,Defaulted
LOAN006780,CUST007016,Home Loan,424126,8.99,24,19374.14,2023-01-17,2045-02-25,Defaulted
LOAN006781,CUST008851,Education Loan,4647706,13.84,60,107758.85,2021-03-10,2034-02-09,Active
LOAN006782,CUST007203,Education Loan,727473,12.68,24,34476.15,2019-09-02,2026-09-10,Active
LOAN006783,CUST001733,Personal Loan,1401474,11.24,12,124021.54,2018-03-27,2037-01-23,Active
LOAN006784,CUST010364,Car Loan,1537757,9.31,24,70470.95,2021-09-09,2037-12-31,Defaulted
LOAN006785,CUST000773,Education Loan,1880848,9.88,12,165251.47,2017-06-09,2018-11-23,Defaulted
LOAN006786,CUST008600,Home Loan,692325,13.14,120,10394.4,2019-12-21,2040-02-17,Defaulted
LOAN006787,CUST017769,Gold Loan,4212515,10.07,60,89648.65,2017-08-28,2027-07-19,Defaulted
LOAN006788,CUST013074,Personal Loan,3779102,12.22,60,84484.78,2019-03-15,2025-06-09,Defaulted
LOAN006789,CUST002333,Gold Loan,1864749,10.66,36,60749.68,2025-03-14,2028-11-02,Defaulted
